"Depth" "XCO2Dpp" "XCH4Dpp" "TempC" "SPCuScm" "ChlARFU" "ChlAugL" "BGAPCRFU" "BGAPCgL" "TurbFNU" "fDOMRFU" "fDOMQSU" "ODOsat" "ODOmgL" "pH" "Pressps" "NITRATEU" "NITRATEM" "ABS254" "ABS350" "TINT" "TSPEC" "TLAMP" "XCO2Dppm_h" "XCO2Dppm_t" "XCH4Dppm_h" "XCH4Dppm_t" "TmpC_hy" "TempC_t" "SPCScm_h" "SPCScm_t" "ChlARFU_h" "ChlARFU_t" "ChlAgL_h" "ChlAgL_t" "BGAPCRFU_h" "BGAPCRFU_t" "BGAPCgL_h" "BGAPCgL_t" "TrbFNU_h" "TrbFNU_t" "fDOMRFU_h" "fDOMRFU_t" "fDOMQSU_h" "fDOMQSU_t" "ODOst_h" "ODOst_t" "ODOmgL_h" "ODOmgL_t" "pH_hyd" "pH_tau" "CH4uM" "CH4Sat" "CH4M_hy" "CH4St_h" "CH4uM_t" "CH4St_t" "CO2uM" "CO2Sat" "CO2M_hy" "CO2St_h" "CO2uM_t" "CO2St_t" "Date" "Statistic"
"23" 0.9964 169.1 18.83 8.911 416.2 1.613 6.016 0.7242 0.6753 5.171 7.975 23.9 127.9 14.77 8.133 0.6958 NA NA NA NA NA NA NA 159.8 141.6 18.73 5.248 8.756 8.714 410.9 410.9 1.595 1.614 6.385 6.342 0.697 0.6489 0.7204 0.7493 5.181 -58.29 7.992 7.943 23.56 23.26 128.9 127.9 14.91 14.6 8.144 8.137 0.03635 1030 0.03636 1021 0.02245 656.3 8.118 37.92 7.685 37.39 6.842 36.97 2016-04-22 "Min"
"24" 9.649 231.5 34.69 11.27 440.8 4.555 18.7 1.271 1.274 25.7 8.992 26.74 150.2 16.22 8.42 1.24 NA NA NA NA NA NA NA 229 229.8 34.25 35.4 11.21 11.17 439.9 440.2 4.581 4.383 18.48 18.36 1.253 1.238 1.272 1.282 27.49 27.63 8.987 9.012 26.76 26.74 149 149.7 16.25 16.26 8.426 8.418 0.06548 1800 0.06471 1752 0.06479 1897 12.1 57.59 12.02 57.95 11.93 56.91 2016-04-22 "Q25"
"25" 14.56 243.4 39.28 11.74 449.9 5.336 21.69 1.415 1.428 36.41 9.213 27.42 153.5 16.61 8.467 1.283 NA NA NA NA NA NA NA 240 240.5 39.2 46.55 11.65 11.68 448.9 449.3 5.348 5.211 21.84 21.53 1.386 1.366 1.417 1.417 37.63 38.1 9.21 9.243 27.37 27.42 153.1 153.6 16.63 16.64 8.47 8.464 0.07365 2013 0.07312 2004 0.08133 2448 12.92 60.62 12.69 61.19 12.68 59.65 2016-04-22 "Median"
"26" 13.84 257.3 45.87 11.81 452.9 5.575 23.19 1.527 1.526 38.5 9.251 27.5 154.2 16.64 8.463 1.266 NA NA NA NA NA NA NA 252.6 250.3 46.6 56.42 11.72 11.75 451.6 452.3 5.709 5.51 23.02 22.56 1.484 1.48 1.521 1.537 39.93 39.55 9.247 9.265 27.47 27.52 153.4 154 16.67 16.68 8.47 8.46 0.08681 2400 0.08659 2386 0.09743 2997 13.57 64.25 13.31 64.92 13.18 61.76 2016-04-22 "Mean"
"27" 17.99 272.5 49.21 12.37 462.4 6.077 25.2 1.605 1.614 47.68 9.447 28.1 156.8 16.9 8.516 1.312 NA NA NA NA NA NA NA 271.3 268.4 50.1 59.85 12.29 12.33 459.6 461.8 6.221 5.976 25.11 24.34 1.581 1.559 1.62 1.612 49.21 48.53 9.432 9.452 28.01 28.08 156.6 157 16.92 16.99 8.525 8.515 0.09497 2581 0.0935 2564 0.1087 3232 14.55 68.11 14.4 69.54 14.28 66.1 2016-04-22 "Q75"
"28" 25.89 1138 131.8 15.59 557.6 16.93 110.1 6.537 5.182 148.9 12 34.82 208.1 19.53 8.71 1.414 NA NA NA NA NA NA NA 979.4 751.2 135.7 287.1 15.75 15.75 553.1 576.6 23.56 21.01 91.81 79.41 5.257 5.825 4.911 6.216 142.5 141.4 12.16 11.82 35.64 35.61 200.4 201.1 20.75 20.66 8.772 8.77 0.2354 7162 0.2349 6722 0.5043 15050 59.83 323.2 51.08 264.7 35.46 123.8 2016-04-22 "Max"
"29" 5.69918620346086 64.0618980722904 18.8714916031692 0.983443519450014 17.5076913971653 1.98491589077501 9.16584470011884 0.502926425794115 0.468853917985929 18.0040094413299 0.455251957701242 1.34764546400528 8.85997832063132 0.692873172227395 0.0934772579188865 0.0724076462156931 NA NA NA NA NA NA NA 53.9002591215456 42.4137311237935 20.3169324092628 36.1105691254565 1.00828951009882 1.00885723031196 17.180336688429 17.9280254415892 2.18710996097442 2.1095172462344 8.52914145974481 8.49009312044182 0.446668860592579 0.473919379222744 0.453008127237269 0.514383313970534 17.885806920293 17.8223567153685 0.471671680111899 0.461919898189464 1.33465850145287 1.3528565199084 9.08686163864769 9.39367987951965 0.706598789048819 0.771395371147031 0.0930310668477701 0.0945520067025118 0.0352767198051947 1003.17314522017 0.0357783171078181 1038.01215070222 0.0573480218377342 1878.77435004747 3.39757041037782 17.9746847780375 2.91428237614471 16.0193975720711 2.44818902705602 8.99539333695425 2016-04-22 "sd"
"30" 3.17710045943753 203.634007757192 29.7552426143983 10.1398731726864 429.76827104354 2.95181994515654 12.0991838971637 1.0507116216587 1.05911920923732 15.1276371103287 8.6293280771608 25.6831083592849 139.829738027518 15.6120276032749 8.28219312931478 1.11959894028579 NA NA NA NA NA NA NA 199.252215235491 198.173606386241 29.7112989710166 27.0700305984741 9.94049988803255 10.0468637226009 429.681734499427 429.791848929206 3.04868910129088 2.91516460137023 12.3561419559523 11.3899110283229 1.03435753925674 1.03135056536792 1.05756532340275 1.0665533522466 15.3252379030552 14.6274957063201 8.60278267421324 8.63771447041095 25.6640374940922 25.674896591928 137.822055470705 138.882577311564 15.6560561503225 15.587740857183 8.30076530417092 8.271799749048 0.0553429795913732 1568.50630743274 0.0557014364386221 1510.46179709471 0.0490155581386471 1460.7415143118 10.4108872522941 49.0184316146253 10.1912981305954 50.4882793521323 9.91544340828642 49.7717012655076 2016-04-22 "Q05"
"31" 5.6705127589564 211.885441259484 32.060821424422 10.6457356963306 434.355304179429 3.46920062295348 14.6547603170506 1.14674388629403 1.14475974807957 18.4958689568815 8.78389358551127 26.0557729643052 144.23435301779 15.8159175082507 8.35939714098863 1.1660057602121 NA NA NA NA NA NA NA 208.368396093522 210.871190735032 31.641210639265 30.153645323479 10.4149647062462 10.5266482811574 433.631139293154 433.532616394254 3.63957909964347 3.40223759229158 14.4265380353923 13.5646285106183 1.10672941925919 1.11865431835387 1.13242023670866 1.1442511163586 19.941343665336 19.9529292998462 8.7686565698597 8.7722482214477 26.0832277959044 26.1313803644442 142.390521229835 142.652186394131 15.835688570616 15.7572796104615 8.35555360658187 8.34463198636308 0.0600383578134908 1681.90355396513 0.0595875797202247 1606.93758054957 0.0547663798872994 1612.71246208387 10.917271557099 52.3918631948613 10.7148606771592 52.8099193109346 10.5896555853958 52.2168389019515 2016-04-22 "Q10"
"32" 20.981059974961 300.192523379766 69.7061342924584 13.00850577814 474.08899656467 7.85090078368951 32.3416556776384 1.96889926876563 1.98792904633905 61.6138906992748 9.69486195665086 28.8323942728261 166.110730819588 17.5709033748581 8.58238302352559 1.33743871508742 NA NA NA NA NA NA NA 296.381778997642 298.603760743852 77.8258600068358 96.6534720158969 12.9044221495703 12.9723565584947 472.328338040386 473.025487476106 7.90965238251091 7.86123364177269 32.4444908084622 32.1839008437872 1.96784874292194 1.97046943342624 2.00656943333401 2.04651163096124 63.5298350259264 63.5941034105147 9.67672023081199 9.71441517055668 28.719431193978 28.8318903849959 165.258072230549 165.775035749473 17.5163538886187 17.6208816834179 8.58893107413211 8.57912511431324 0.139211203777645 3815.78534183751 0.139953447823318 3926.96583330938 0.154805508734763 5091.36484340483 16.0633432235618 74.9161713589813 15.7262590750823 75.8433829678045 16.0276424950708 73.6218747039278 2016-04-22 "Q90"
"33" 22.4262012276492 315.481398773368 95.1124024338533 13.3770976169809 483.866201588688 9.34757941450273 39.1076529529269 2.3334844515438 2.30479215306354 70.9994187366876 10.0079787259001 29.4208326524744 171.056895178215 17.9328156099782 8.6137902748941 1.3497538291048 NA NA NA NA NA NA NA 311.707512596053 314.429778827352 98.1399612909869 128.990274286275 13.3501236744692 13.394606177341 483.683133128559 484.869142444506 9.83656728276875 9.19071489328293 38.3036898494404 38.347250483817 2.21939896953876 2.30300946036661 2.31447976271918 2.36292646434599 71.9071339115141 71.7646838173045 10.0138277881438 9.99632700877816 29.4589645990094 29.7587434930576 170.013932739915 170.969758526267 17.9868758863879 18.156310041109 8.62164692396059 8.60735463194852 0.179756649711216 4929.93714509443 0.177765216797948 5027.82053908294 0.205590085035451 7120.25747832918 17.1995110489736 80.1022642632898 17.1583661417175 83.0646650839944 17.4875031907633 77.3611854026854 2016-04-22 "Q95"
"34" 0.9397 346.1 15.16 8.593 396.2 0.3568 1.445 0.2082 0.2116 0.211 8.03 24.31 94.93 10.87 8.191 1.279 43.97 0.6149 0.04028 -0.02995 15.91 17.73 17.16 344.7 332.3 15.99 9.422 8.421 8.509 398.4 396.3 0.3588 0.3549 1.487 1.527 0.1959 0.2002 0.2177 0.2158 0.2411 0.2327 8.351 8.287 25.2 25.26 94.91 94.04 10.96 11.01 8.174 8.165 0.03506 818.6 0.03256 895.8 0.004951 289.4 18.86 86.77 18.97 86.16 17.93 77.84 2016-05-02 "Min"
"35" 8.966 368.9 31.85 9.292 498.8 0.6263 2.644 0.3431 0.3573 1.492 9.895 29.73 99.15 11.32 8.277 1.499 45.81 0.6354 0.04955 -0.02623 16.57 18.38 17.75 370.7 364.9 31.46 38.39 9.266 9.3 498.5 498.3 0.618 0.611 2.593 2.581 0.3382 0.3397 0.3587 0.3595 1.456 1.454 9.988 10 29.54 29.61 99.21 98.92 11.32 11.31 8.281 8.281 0.062 1670 0.06211 1670 0.08533 2009 20.71 92.23 20.45 92.46 20.59 90.98 2016-05-02 "Q25"
"36" 13.89 383.7 35.31 9.68 502.2 0.691 2.916 0.376 0.3937 2.028 10.16 30.38 100.1 11.38 8.33 1.529 47.03 0.6575 0.05058 -0.02375 16.8 18.67 17.91 384.9 381.9 34.74 51.17 9.677 9.677 501.9 502.1 0.6915 0.6737 2.887 2.876 0.3738 0.3754 0.395 0.3965 1.985 1.992 10.22 10.23 30.3 30.32 100.1 99.99 11.38 11.36 8.33 8.33 0.0685 1848 0.06877 1845 0.114 2628 21.68 95.93 21.48 96.13 21.61 95.23 2016-05-02 "Median"
"37" 13.31 387.4 36.51 9.706 499.4 0.7017 2.949 0.3781 0.3939 2.691 10.2 30.55 100.4 11.39 8.317 1.514 50.42 0.6945 0.0521 -0.02187 16.92 18.79 17.95 388.7 383.6 35.66 117.4 9.692 9.725 499.9 498.6 0.6929 0.6873 2.911 2.908 0.3731 0.3753 0.3941 0.3976 2.622 2.663 10.27 10.28 30.34 30.45 100.4 100.3 11.39 11.38 8.318 8.319 0.07033 1893 0.07054 1895 0.1631 5995 21.87 96.72 21.72 97.03 21.85 95.8 2016-05-02 "Mean"
"38" 17.85 398.6 39.67 10.07 504.9 0.7363 3.081 0.4077 0.4253 3.151 10.43 31.08 101.7 11.43 8.356 1.552 48.83 0.6918 0.05156 -0.0207 17.29 19.06 18.13 399.6 396.2 38.77 81.37 10.11 10.11 504.8 504.7 0.7316 0.7286 3.071 3.072 0.4034 0.403 0.4227 0.4285 3.044 3.169 10.46 10.48 30.96 31 101.6 101.7 11.43 11.42 8.355 8.357 0.07622 2063 0.07651 2063 0.152 4161 22.66 99.79 22.64 99.8 22.71 99.3 2016-05-02 "Q75"
"39" 25.91 702.5 75.85 11.19 593 2.15 8.814 0.6158 0.6462 12.9 17.68 52.54 110.8 12.33 8.408 1.627 215.8 2.954 0.1148 0.05922 18.79 21.77 19.21 627.4 496.7 75.26 5198 11.04 11.15 591 594 2.157 2.132 9.007 9.115 0.5937 0.5949 0.6222 0.6318 13.01 15.38 17.67 17.96 52.66 52.78 111.1 112 12.31 12.45 8.428 8.428 0.1397 3917 0.1371 3982 5.363 278600 36.33 152.8 35 147.5 32.54 128.7 2016-05-02 "Max"
"40" 5.80566430348359 28.7810177465031 7.04150261619966 0.495969701454009 16.9980163323851 0.154645173680572 0.624288444190977 0.0578250089899073 0.0578896934151532 1.99801231683204 0.778515439223303 2.34907311323643 1.69542316036352 0.120412668960376 0.0463966945648519 0.059867455191682 14.3548369522016 0.184855127935194 0.0074366629581381 0.00820287379699171 0.538313065741551 0.647252985274016 0.320864254794456 29.1427505081576 24.0928955421423 6.09973504160438 350.198811615332 0.510338106811939 0.512329496838563 15.8901448560656 18.7796257150991 0.148969807658303 0.152938560680764 0.634686642646079 0.640286250815004 0.0546420303170603 0.0575240424855807 0.0565108726892464 0.0588064035670239 1.93761653737856 1.98786410704419 0.776235507453628 0.796624245484958 2.27003733363918 2.28040242995952 1.67901322392125 1.96528943832153 0.113656749105371 0.12699462647233 0.0456235950686774 0.0455882017440202 0.0125616232485303 334.288106968673 0.012426886131077 350.79813373087 0.276221267585233 15251.2287488895 1.82278576530844 6.55953363387569 1.84423058336344 6.77973540005131 1.81099320681877 5.97794100731358 2016-05-02 "sd"
"41" 2.76771005256988 358.351876014388 28.1173065675602 8.96244711000005 470.025509841469 0.539218530227567 2.28092005103614 0.286446233059624 0.303073224155944 0.983021352556569 9.20121359864202 27.8874134483749 98.189903861901 11.2268159118723 8.24162470456749 1.36943116828329 44.784294959413 0.62453517910911 0.0466488838222299 -0.0287506244236097 16.187030230357 17.9721072993574 17.4396400221446 358.805524908932 354.774309276479 28.421539480419 27.1360065875493 8.91530004701676 8.98129075251966 475.121904651561 462.263471969366 0.528548981509046 0.526271916102083 2.20825450098259 2.21063136943918 0.286138326973412 0.287076399153121 0.307217507256808 0.306071940535535 0.952839392804401 0.946547411556519 9.33899147579191 9.34298565583918 27.3610352626666 27.9269500528037 97.9951495449267 97.5452710627577 11.2397580533704 11.2294555013293 8.24329698987645 8.2464343549181 0.0550628844479581 1484.72542778091 0.0556186933886438 1449.42599279464 0.0600126982709971 1431.15188162744 19.7447082116539 89.4287483795472 19.5514600322687 89.8917431229933 19.6063567840383 88.4644316849697 2016-05-02 "Q05"
"42" 4.99550998743227 361.544378694514 29.8436286615273 9.10953716980754 487.601089662445 0.575999652143385 2.46345399345673 0.311405475413709 0.325450447893989 1.18295286920191 9.50848624892302 28.7282637321558 98.6186293015547 11.2771592226374 8.25423731405295 1.43041812189636 45.1298132731093 0.628304751131066 0.0481514447807469 -0.0278427014043103 16.2920792446682 18.1401390973325 17.5759013884409 362.818394329556 358.107256689614 29.8442889926896 31.1403880708397 9.06508341168771 9.12391188799396 487.929972311418 485.867453278513 0.569668329956583 0.5660498342623 2.37876190480107 2.37158144402089 0.308431204990567 0.307468162590384 0.327421473759258 0.327705694614968 1.13596861407605 1.16008364750845 9.63566113874641 9.63765580039275 28.2589696121615 28.669096641534 98.5806975051598 98.2610942559611 11.277084781265 11.2597194314906 8.25948669396871 8.25971570787399 0.0583370824428263 1562.00461415467 0.0584704616115103 1545.6805528041 0.068523470687011 1679.51977591534 19.9593099630325 90.3381343493588 19.7885917825779 90.7651271571916 19.9415082482318 89.5074392411404 2016-05-02 "Q10"
"43" 20.4964727776939 408.471290273975 44.3456085636513 10.3834630541183 508.596580074812 0.804428360844818 3.37051385388477 0.446963246596888 0.46032585310052 4.70583203778148 10.6296374525423 31.7580263864455 102.523055243992 11.5256769620886 8.37101565471521 1.56764292901324 53.7226638400431 0.733041562896289 0.0569903874436391 -0.0152687099628454 17.6572570890255 19.5860026981443 18.3778906388446 410.177269359132 407.548713794377 42.1058972243233 146.890576032666 10.4001850192381 10.4771607904068 508.808698617225 508.951791498346 0.796276297621666 0.791520985708495 3.35452252299208 3.32694428529835 0.444227830716321 0.444021526590797 0.461564086845861 0.471071301437204 4.80766407146595 5.04643870329289 10.677867880736 10.7041036889766 31.5344831984511 31.6142762237082 102.326697815871 102.398417973431 11.516252887642 11.5102295977475 8.37031020072854 8.37182830861808 0.0845402000834601 2245.03497781442 0.0839782244953289 2303.98539004264 0.213179870825621 8790.95465410424 23.5311947986827 102.262159470582 23.4078704979253 102.190865809382 23.6288358168543 101.801634215635 2016-05-02 "Q90"
"44" 22.026872843767 435.976542164626 47.9998830971873 10.5550725084366 512.182101572409 0.90432380006114 3.64060150073416 0.483072807044556 0.499138584007459 7.07442450837867 10.9169935172363 32.8831834775402 102.989642854465 11.5757651275729 8.3778107911497 1.57732431885598 68.5892303863917 0.818076182865924 0.0617270253461973 -0.00885904200303234 17.9964729574311 20.0446368766376 18.5722381864508 434.600229038134 421.295711320553 45.2591458645601 292.316564065207 10.5335083162702 10.6140442384211 512.644206716016 511.992592348167 0.86474110083014 0.885881616940577 3.69641313529866 3.79910430798744 0.464548484384337 0.478838146648796 0.494755731582314 0.50358742673654 6.84236180505765 6.58735373379019 10.9610450317139 11.0402875727103 32.2515524564947 32.5471486986569 102.862150609656 103.103416710428 11.5647801943151 11.5718711598193 8.3787313939392 8.37962426787207 0.0910680449304447 2432.51804328591 0.0909933144165492 2438.79086317154 0.360611387475948 21425.6240106651 24.7342274259116 108.575170161085 24.8428434620391 108.939497402072 25.0471793850905 104.213432976855 2016-05-02 "Q95"
"45" 0.9143 242.3 34.87 10.53 521.6 0.3165 1.214 0.1706 0.1858 -0.07528 9.523 28.54 87.8 9.665 8.119 0.8723 38.32 0.5739 0.03002 -0.03994 17.41 18.91 18.73 256.3 243.1 34.02 20.73 10.56 10.56 532 524.7 0.2726 0.2811 1.164 1.205 0.1702 0.1606 0.1937 0.1843 -0.1364 -0.3354 9.724 9.252 28.76 27.74 87.8 88.3 9.665 9.488 8.161 8.144 0.06446 1858 0.0658 1833 0.02868 650.6 12.11 60.88 12.28 64.11 11.69 59.97 2016-05-11 "Min"
"46" 8.542 439.9 52.99 11.59 543.7 0.6673 2.666 0.2413 0.2609 0.4781 10.07 30.01 96.38 10.46 8.256 1.069 45.17 0.6359 0.03566 -0.03631 18.2 19.46 19.31 442.6 446 52.57 66.36 11.59 11.59 543.9 543.8 0.6194 0.6574 2.503 2.785 0.242 0.2436 0.2601 0.2619 0.4068 0.3916 10.11 10.1 30.02 30.03 96.39 96.39 10.46 10.49 8.257 8.258 0.09547 2721 0.0974 2808 0.1152 3298 22.75 110.3 22.64 109.4 22.46 110.1 2016-05-11 "Q25"
"47" 13.42 460.4 58.45 12.01 544.7 0.9964 3.824 0.2878 0.3121 0.7728 10.19 30.33 99.3 10.66 8.3 1.095 46.5 0.6456 0.03888 -0.03464 18.55 19.76 19.59 462.4 460.4 58.52 79.87 12.04 12.06 545 544.7 0.9307 0.9375 3.69 4.027 0.2956 0.3027 0.3131 0.3132 0.7464 0.6939 10.22 10.21 30.33 30.35 99.32 99.42 10.66 10.69 8.303 8.302 0.108 3069 0.1081 3128 0.134 3718 23.96 114.9 23.89 114.3 23.66 114.2 2016-05-11 "Median"
"48" 12.92 461 61.64 12.07 545.5 1.47 5.969 0.3397 0.363 0.9105 10.41 31.06 99.24 10.65 8.308 1.081 48.09 0.6696 0.0407 -0.03163 18.6 19.94 19.55 462.7 465.3 62.31 101 12.08 12.1 545.8 545.2 1.378 1.41 5.706 6.178 0.3424 0.3462 0.3649 0.3618 0.8758 0.8693 10.45 10.43 30.88 31.04 99.19 99.26 10.64 10.67 8.31 8.31 0.1128 3243 0.1155 3322 0.1647 4701 24.01 115 23.87 114 23.66 114.5 2016-05-11 "Mean"
"49" 17.15 476.7 66.62 12.54 545.7 1.531 6.308 0.3802 0.4036 1.098 10.36 30.95 101.8 10.8 8.354 1.112 48.18 0.6696 0.04182 -0.03037 18.95 20.33 19.81 478.4 478.3 67.58 105.4 12.57 12.59 546 545.6 1.426 1.444 5.885 6.646 0.3796 0.3865 0.4053 0.4017 1.092 1.062 10.41 10.38 30.76 30.85 101.6 101.8 10.78 10.81 8.356 8.358 0.1225 3462 0.1241 3576 0.1724 4723 25.18 119.1 25.1 119 25.09 119.3 2016-05-11 "Q75"
"50" 25.87 1035 203.2 14.47 595.3 19.08 78.49 1.986 2.087 8.169 18.35 56.83 122.4 12.56 8.702 1.177 125.2 1.751 0.136 0.0655 20.26 22.45 20.56 867.4 1190 222.6 1029 14.48 14.5 611.1 596.2 18.61 19.01 78.92 80.66 2.052 2.041 2.098 2.114 8.439 8.61 18.47 18.9 54.14 58.05 121.2 120.9 12.55 12.52 8.698 8.688 0.3475 11050 0.3866 11880 1.867 38680 53.1 213 43.67 194.4 41.97 250.1 2016-05-11 "Max"
"51" 5.67193860429601 55.3827646162299 17.7368491559468 0.599922790159008 5.08510119768007 1.74938413621136 7.23325493463875 0.172094115434543 0.177400755941927 0.751415337521741 0.889481425808288 2.95642757130143 3.95035364152044 0.29318107621531 0.0696917562246397 0.0493184583572186 7.3529527752692 0.0920961290750697 0.00967718117903849 0.00994767625874722 0.517501165778155 0.630602698556887 0.342969910358275 48.7830082719157 60.9458592639127 19.2749553222109 86.9866560273482 0.613503015485605 0.607665619761626 5.75761787040335 4.86689216933608 1.68980751135898 1.71476098136654 7.06584713563371 7.3700087798895 0.175415445903241 0.177633307285781 0.181063134013015 0.180609934726309 0.775675646675856 0.831426124318374 0.911631433046486 0.907846913030008 2.41339917680337 2.92995331832724 3.89016187314472 4.00952182168919 0.289949723318079 0.312263295358811 0.0698114985750299 0.0705203664485066 0.0316318672071418 1022.93831238793 0.0366537327070103 1033.6706907197 0.123221814113618 3561.10300988749 2.91321657205723 11.591903300696 2.56855924123962 10.3790281757634 2.58255242074848 12.2086433270953 2016-05-11 "sd"
"52" 2.4353659078445 399.581206117176 42.5856637942638 11.1955386351828 541.865398076128 0.455253616045894 1.85927508335665 0.211754060059506 0.231088025864781 0.170869206775044 9.91859525211217 29.5486874698352 93.4131979598278 10.2070061554356 8.21871318358451 0.958945540007872 44.2639656766159 0.622569904542668 0.0319718066760293 -0.0387714688043134 17.8111118950465 19.1588801382229 18.9578151552982 410.934969331652 394.085892115869 42.9485427752838 48.7493137007524 11.1442986932706 11.1956849902293 541.633761072171 541.488742739195 0.436248245282635 0.436597811243958 1.818431259239 1.87462218529771 0.210888886050871 0.2128893928927 0.230225882575741 0.230320103318017 0.117336389061267 0.107009384900533 9.96178664709751 9.93269698555851 29.5281766957282 29.3632383798816 93.321114743178 93.2321645665397 10.2136453675471 10.2281215272065 8.21909828074338 8.21798391582086 0.0780889396825429 2163.64317276611 0.0784333662653477 2231.51236089891 0.0832820898591427 2421.34582190192 20.5967152405292 101.692123884236 20.7426863026023 99.961373498173 19.815361234892 98.288266882771 2016-05-11 "Q05"
"53" 4.69974721957829 427.107873415528 46.1615043116236 11.3838135553206 542.641927044207 0.521255935138704 2.10192222168654 0.221831166047557 0.241364635599423 0.274733721110005 9.9875558145049 29.7198481262196 94.6769713638421 10.3285990704831 8.23306712598095 1.01537352983798 44.6637956580851 0.62936609827496 0.0334070739454708 -0.0379950609457829 17.9437154926133 19.2902097443623 19.0648017409736 429.43135287351 427.655903518421 46.5888486408707 55.9677996906712 11.3859960066884 11.3808604958793 542.693797072428 542.545799455535 0.492017177632906 0.495039876979896 2.01299006403787 2.16126147805426 0.22168977734373 0.221932867262831 0.241854785792868 0.240846639165648 0.212773673661035 0.218597137437456 10.0208286201153 9.99500038561902 29.7242770014927 29.6525386237664 94.8023624494988 94.7002687163381 10.3419682800092 10.351568319629 8.2352546488905 8.23471582298637 0.0842939916792593 2327.42740024438 0.0845973082223731 2426.0992845878 0.0968358917671072 2743.93921342004 21.7449238033528 106.59586240654 21.8642660878801 105.802702141897 21.5173163757764 106.201617668936 2016-05-11 "Q10"
"54" 19.8374754245376 495.458777177893 75.1148551976752 12.8002792389526 547.772583147418 2.60091563359512 10.6654471119535 0.478932886643021 0.496987799822084 1.60277234484353 10.8071549606357 32.3213588151411 102.760962143687 10.8798869988384 8.37702091574948 1.12469125369204 51.4337265596352 0.709320133687772 0.0479109330000377 -0.0244212587729475 19.2659946454608 20.8642232336363 19.9686213240131 499.568802581456 506.512431087448 75.6067314558928 146.024104362327 12.8249210954622 12.8285901914408 547.979661227455 547.369589518939 2.40251906338985 2.4232123078813 10.1879085000123 10.8421558442287 0.481317169699074 0.486787352075966 0.513447000753659 0.492214362955835 1.63049664386823 1.57375261650388 10.8985225641932 10.8563035075467 31.9580247359644 32.1867894051271 102.544659593936 102.777245781182 10.8464686147443 10.9168304172225 8.37954015968664 8.37766246347606 0.138502932496475 4011.64739159709 0.142832029852468 4073.27655161394 0.255343642555588 6909.29102393309 26.2166238777146 124.704103710918 26.2993259044413 123.707518889559 26.1659516354658 124.087240614411 2016-05-11 "Q90"
"55" 21.6709909119347 513.226144733026 87.2315166216556 13.0053830387954 550.781701167864 3.88526796266485 16.1755097947871 0.636604821083118 0.648936928801872 2.13630485389837 11.46392982392 33.8270651098062 104.057642296838 10.9813003317396 8.39794352876037 1.13130814691406 56.0392090412924 0.774021763345845 0.0592175778257856 -0.0160754804755791 19.4893180981545 21.1719580928236 20.0467461404934 519.100657844043 537.723510145009 90.4899606443302 195.541872664497 13.0518836466082 13.0306746243971 551.414929613974 549.183797042284 3.54682213178738 3.89985315885672 15.8931222987059 16.8003247405664 0.631974400543619 0.638326172691165 0.673684209472171 0.676031664994416 2.09239246675737 2.25463683941683 11.5503210753876 11.5064790077689 33.2560619707468 34.4396189920749 103.784384416117 104.042836013012 10.9492550548265 11.0396557092177 8.40543155627266 8.40215807705077 0.157826445503564 4854.53029647178 0.166640134459264 5031.27619381826 0.329575327584175 9503.01976550314 27.3388375279866 130.122786941313 27.0989788554658 128.575857969381 27.2110259981666 129.537298190124 2016-05-11 "Q95"
"56" 1.12 195 42.52 13.56 533.4 0.1459 0.6072 0.132 0.1448 3.941 7.043 20.15 110.1 11.2 8.345 0.9892 42.45 0.6108 0.01148 -0.05995 10.36 16.11 13.27 194.7 196.4 40.39 15.26 13.4 13.25 534.3 529.5 0.147 0.1075 0.5372 0.4484 0.1264 0.1169 0.1473 0.1255 3.633 3.904 6.982 6.891 20.77 20.03 110.1 110 11.2 11.2 8.375 8.367 0.07549 2196 0.06825 2129 0.03623 1408 9.186 48.6 8.885 48.88 8.896 48.29 2016-05-19 "Min"
"57" 9.786 407.7 63.92 14.63 537.7 0.273 1.177 0.2929 0.3231 24.3 7.798 23.2 113.6 11.49 8.435 1.151 46.65 0.6579 0.02427 -0.05234 11.16 16.84 14.02 406.2 405.6 62.8 59.43 14.59 14.6 538 538.1 0.2728 0.2697 1.142 1.114 0.2897 0.2979 0.3109 0.322 20.97 23.28 7.795 7.82 23.26 23.42 113.7 113.6 11.48 11.48 8.439 8.441 0.1112 3360 0.1111 3310 0.1053 3233 19.06 101.7 19.2 101.4 19.05 101.2 2016-05-19 "Q25"
"58" 13.82 426.5 73.22 14.89 538.6 0.3116 1.34 0.3319 0.3575 30.21 8.04 23.91 114.9 11.61 8.46 1.173 48.43 0.6768 0.027 -0.04993 11.33 17.14 14.32 423.8 425.6 70.91 65.65 14.88 14.88 538.8 539 0.3065 0.3128 1.307 1.27 0.3306 0.3325 0.355 0.3629 26.98 29.88 8.018 8.036 23.91 24.07 115 114.8 11.6 11.59 8.46 8.46 0.1253 3722 0.1262 3703 0.1201 3705 20 106.3 20.03 106 20.08 106.3 2016-05-19 "Median"
